id,comment,label,comment_w_tone,combine_comment
train_010808,chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém rất không đáng tiền mua là không trả được shoppee còn phải học lazada dài dài mọi người hãy cân nhắc kỹ trước khi mua,1,chat luong san pham rat kem dong goi san pham rat kem rat khong dang tien mua la khong tra duoc shoppee con phai hoc lazada dai dai moi nguoi hay can nhac ky truoc khi mua,chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém rất không đáng tiền mua là không trả được shoppee còn phải học lazada dài dài mọi người hãy cân nhắc kỹ trước khi mua chat luong san pham rat kem dong goi san pham rat kem rat khong dang tien mua la khong tra duoc shoppee con phai hoc lazada dai dai moi nguoi hay can nhac ky truoc khi mua
train_001604,vải mềm mịn nhưng chất vải lại ko thấm nước khăn khá mỏng,1,vai mem min nhung chat vai lai ko tham nuoc khan kha mong,vải mềm mịn nhưng chất vải lại ko thấm nước khăn khá mỏng vai mem min nhung chat vai lai ko tham nuoc khan kha mong
train_008442,chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt đáng tiền,0,chat luong san pham tuyet voi shop phuc vu rat tot dang tien,chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt đáng tiền chat luong san pham tuyet voi shop phuc vu rat tot dang tien
train_008893,san pham bi vo nuoc,0,san pham bi vo nuoc,san pham bi vo nuoc san pham bi vo nuoc
train_009688,chất lượng sản phẩm tuyệt vời chị chỉ very dễ thương luôn sản phẩm ngon chất lượng vừa ăn hết là đặt tiếp rồi 3,0,chat luong san pham tuyet voi chi chi very de thuong luon san pham ngon chat luong vua an het la dat tiep roi 3,chất lượng sản phẩm tuyệt vời chị chỉ very dễ thương luôn sản phẩm ngon chất lượng vừa ăn hết là đặt tiếp rồi 3 chat luong san pham tuyet voi chi chi very de thuong luon san pham ngon chat luong vua an het la dat tiep roi 3
train_010503,hàng tốt ok lắm,0,hang tot ok lam,hàng tốt ok lắm hang tot ok lam
train_002583,mặt đẹp,0,mat dep,mặt đẹp mat dep
train_001853,hàng đẹp đúng order đóng gói cẩn thận 👍,0,hang dep dung order dong goi can than 👍,hàng đẹp đúng order đóng gói cẩn thận 👍 hang dep dung order dong goi can than 👍
train_012140,mua về chưa xài gì đã bị bục chỉ rồi quá thất vọng,1,mua ve chua xai gi da bi buc chi roi qua that vong,mua về chưa xài gì đã bị bục chỉ rồi quá thất vọng mua ve chua xai gi da bi buc chi roi qua that vong
train_005823,san pham k dc nhu mong muon,1,san pham k dc nhu mong muon,san pham k dc nhu mong muon san pham k dc nhu mong muon
train_004177,sp cũng dc,0,sp cung dc,sp cũng dc sp cung dc
train_014396,đèn k sử dụng được khi đang sạc sao k quạt được ở mức 2 và 3,1,den k su dung duoc khi dang sac sao k quat duoc o muc 2 va 3,đèn k sử dụng được khi đang sạc sao k quạt được ở mức 2 và 3 den k su dung duoc khi dang sac sao k quat duoc o muc 2 va 3
train_010687,không có ví nam trong hộp lại kèm hai dây sạc hai tai nghe và hai cục pin,0,khong co vi nam trong hop lai kem hai day sac hai tai nghe va hai cuc pin,không có ví nam trong hộp lại kèm hai dây sạc hai tai nghe và hai cục pin khong co vi nam trong hop lai kem hai day sac hai tai nghe va hai cuc pin
train_015579,"tôi cho rằng hiện nay chưa làm đường sắt cao tốc là đúng , cần tập trung đầu tư vào những lĩnh vực nhằm nâng cao đời sống của nhân dân , như điện , nước , làm cầu cho vùng sâu , vùng núi thì hợp lý hơn",1,"toi cho rang hien nay chua lam duong sat cao toc la dung , can tap trung dau tu vao nhung linh vuc nham nang cao doi song cua nhan dan , nhu dien , nuoc , lam cau cho vung sau , vung nui thi hop ly hon","tôi cho rằng hiện nay chưa làm đường sắt cao tốc là đúng , cần tập trung đầu tư vào những lĩnh vực nhằm nâng cao đời sống của nhân dân , như điện , nước , làm cầu cho vùng sâu , vùng núi thì hợp lý hơn toi cho rang hien nay chua lam duong sat cao toc la dung , can tap trung dau tu vao nhung linh vuc nham nang cao doi song cua nhan dan , nhu dien , nuoc , lam cau cho vung sau , vung nui thi hop ly hon"
train_010303,đóng gói sản phẩm rất đẹp và chắc chắn không giống trong hình có tí lừa đảo,0,dong goi san pham rat dep va chac chan khong giong trong hinh co ti lua dao,đóng gói sản phẩm rất đẹp và chắc chắn không giống trong hình có tí lừa đảo dong goi san pham rat dep va chac chan khong giong trong hinh co ti lua dao
train_007929,sản phẩm rất tốt nhưng có 1 điểm trừ là sản phẩm để 1 xíu là hết mùi ko giữ đc lâu cho lắm nhưng họp vs giá tiền,1,san pham rat tot nhung co 1 diem tru la san pham de 1 xiu la het mui ko giu dc lau cho lam nhung hop vs gia tien,sản phẩm rất tốt nhưng có 1 điểm trừ là sản phẩm để 1 xíu là hết mùi ko giữ đc lâu cho lắm nhưng họp vs giá tiền san pham rat tot nhung co 1 diem tru la san pham de 1 xiu la het mui ko giu dc lau cho lam nhung hop vs gia tien
train_001200,lúc nhận đc hàng thì nắp bị bung ra có kiến ở trong đóng gói sản phẩm kém,1,luc nhan dc hang thi nap bi bung ra co kien o trong dong goi san pham kem,lúc nhận đc hàng thì nắp bị bung ra có kiến ở trong đóng gói sản phẩm kém luc nhan dc hang thi nap bi bung ra co kien o trong dong goi san pham kem
train_009364,đợt ship sale còn 9k cứ sợ bị bể hay gì đó ai ngờ ko như mấy người bình luận mọi người cứ mua đi sp rất đẹp lên mắt ko hề nhạt chỉ 9k thì điều này là rất tốt thanks shop nhìu màu bên ngoài còn đậm hơn trong hình vì mình chụp bằg đèn flash,0,dot ship sale con 9k cu so bi be hay gi do ai ngo ko nhu may nguoi binh luan moi nguoi cu mua di sp rat dep len mat ko he nhat chi 9k thi dieu nay la rat tot thanks shop nhiu mau ben ngoai con dam hon trong hinh vi minh chup bag den flash,đợt ship sale còn 9k cứ sợ bị bể hay gì đó ai ngờ ko như mấy người bình luận mọi người cứ mua đi sp rất đẹp lên mắt ko hề nhạt chỉ 9k thì điều này là rất tốt thanks shop nhìu màu bên ngoài còn đậm hơn trong hình vì mình chụp bằg đèn flash dot ship sale con 9k cu so bi be hay gi do ai ngo ko nhu may nguoi binh luan moi nguoi cu mua di sp rat dep len mat ko he nhat chi 9k thi dieu nay la rat tot thanks shop nhiu mau ben ngoai con dam hon trong hinh vi minh chup bag den flash
train_014087,shop giao hàng lỗi- miếng lót bên trong nhỏ hơn không đi được nhắn tin shop không giải quyết rất vô tình nhắn từ thứ 7 sang đến thứ 2 không thấy hồi âm đọc rồi thôi buồn lắm ạ nếu shop phản hồi em sửa lại * cho nhé chắc nhắn tin shop không thấy,1,shop giao hang loi- mieng lot ben trong nho hon khong di duoc nhan tin shop khong giai quyet rat vo tinh nhan tu thu 7 sang den thu 2 khong thay hoi am doc roi thoi buon lam a neu shop phan hoi em sua lai * cho nhe chac nhan tin shop khong thay,shop giao hàng lỗi- miếng lót bên trong nhỏ hơn không đi được nhắn tin shop không giải quyết rất vô tình nhắn từ thứ 7 sang đến thứ 2 không thấy hồi âm đọc rồi thôi buồn lắm ạ nếu shop phản hồi em sửa lại * cho nhé chắc nhắn tin shop không thấy shop giao hang loi- mieng lot ben trong nho hon khong di duoc nhan tin shop khong giai quyet rat vo tinh nhan tu thu 7 sang den thu 2 khong thay hoi am doc roi thoi buon lam a neu shop phan hoi em sua lai * cho nhe chac nhan tin shop khong thay
train_000007,"các siêu phẩm thấy cấu hình toàn tựa tựa nhau ko còn sự đột phá lớn nữa chỉ là nâng cấp khác nhau về kiểu dáng htc này vs giá trên thật lòng khó cạnh tranh mạnh vs siêu phẩm khác, chỉ dành cho fan của họ thôi",1,"cac sieu pham thay cau hinh toan tua tua nhau ko con su dot pha lon nua chi la nang cap khac nhau ve kieu dang htc nay vs gia tren that long kho canh tranh manh vs sieu pham khac, chi danh cho fan cua ho thoi","các siêu phẩm thấy cấu hình toàn tựa tựa nhau ko còn sự đột phá lớn nữa chỉ là nâng cấp khác nhau về kiểu dáng htc này vs giá trên thật lòng khó cạnh tranh mạnh vs siêu phẩm khác, chỉ dành cho fan của họ thôi cac sieu pham thay cau hinh toan tua tua nhau ko con su dot pha lon nua chi la nang cap khac nhau ve kieu dang htc nay vs gia tren that long kho canh tranh manh vs sieu pham khac, chi danh cho fan cua ho thoi"
train_010816,dùng ổn nha,0,dung on nha,dùng ổn nha dung on nha
train_002020,mặt sau bị rách bán đồ lỗi vứt đi cho khách chất lượng sản phẩm rất kém rất không đáng tiền,1,mat sau bi rach ban do loi vut di cho khach chat luong san pham rat kem rat khong dang tien,mặt sau bị rách bán đồ lỗi vứt đi cho khách chất lượng sản phẩm rất kém rất không đáng tiền mat sau bi rach ban do loi vut di cho khach chat luong san pham rat kem rat khong dang tien
train_003888,chất lượng sản phẩm rất kém mới rửa tay đụng nước nhẹ chưa được 10 giây là vô nước,1,chat luong san pham rat kem moi rua tay dung nuoc nhe chua duoc 10 giay la vo nuoc,chất lượng sản phẩm rất kém mới rửa tay đụng nước nhẹ chưa được 10 giây là vô nước chat luong san pham rat kem moi rua tay dung nuoc nhe chua duoc 10 giay la vo nuoc
train_010144,hình thì đăng áo dài tay quần dài giao thì áo ngắn quần lửng áo còn dính vết ố vàng bán hàng lừa gạt giao ko đúng hàng mất uy tín bán hàng ko có tâm😡😡😡 chất lượng sản phẩm rất kém rất không đáng tiền,1,hinh thi dang ao dai tay quan dai giao thi ao ngan quan lung ao con dinh vet o vang ban hang lua gat giao ko dung hang mat uy tin ban hang ko co tam😡😡😡 chat luong san pham rat kem rat khong dang tien,hình thì đăng áo dài tay quần dài giao thì áo ngắn quần lửng áo còn dính vết ố vàng bán hàng lừa gạt giao ko đúng hàng mất uy tín bán hàng ko có tâm😡😡😡 chất lượng sản phẩm rất kém rất không đáng tiền hinh thi dang ao dai tay quan dai giao thi ao ngan quan lung ao con dinh vet o vang ban hang lua gat giao ko dung hang mat uy tin ban hang ko co tam😡😡😡 chat luong san pham rat kem rat khong dang tien
train_007189,mới đem ra thử thấy ok,0,moi dem ra thu thay ok,mới đem ra thử thấy ok moi dem ra thu thay ok
train_004734,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt mua 3 màu 3 size nhưng shop giửi nhầm 1 size 1 màu yêu cầu đổi trả shop vẫn ok chủ shop nhiệt tình lần sau shop để ý khi soạn hàng cho khách,0,dong goi san pham rat dep va chac chan shop phuc vu rat tot mua 3 mau 3 size nhung shop giui nham 1 size 1 mau yeu cau doi tra shop van ok chu shop nhiet tinh lan sau shop de y khi soan hang cho khach,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt mua 3 màu 3 size nhưng shop giửi nhầm 1 size 1 màu yêu cầu đổi trả shop vẫn ok chủ shop nhiệt tình lần sau shop để ý khi soạn hàng cho khách dong goi san pham rat dep va chac chan shop phuc vu rat tot mua 3 mau 3 size nhung shop giui nham 1 size 1 mau yeu cau doi tra shop van ok chu shop nhiet tinh lan sau shop de y khi soan hang cho khach
train_011412,đóng gói sản phẩm rất đẹp và chắc chắn thích nhất cái hộp mà bị trầy mât tiêu,0,dong goi san pham rat dep va chac chan thich nhat cai hop ma bi tray mat tieu,đóng gói sản phẩm rất đẹp và chắc chắn thích nhất cái hộp mà bị trầy mât tiêu dong goi san pham rat dep va chac chan thich nhat cai hop ma bi tray mat tieu
train_001500,so với giá tiền thì sản phẩm trong lần đầu sử dụng khá ổn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,0,so voi gia tien thi san pham trong lan dau su dung kha on dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,so với giá tiền thì sản phẩm trong lần đầu sử dụng khá ổn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh so voi gia tien thi san pham trong lan dau su dung kha on dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh
train_015052,thời gian giao hàng rất nhanh đặt trắng thì gửi đen làm việc không chuyên nghiệp gì cả,0,thoi gian giao hang rat nhanh dat trang thi gui den lam viec khong chuyen nghiep gi ca,thời gian giao hàng rất nhanh đặt trắng thì gửi đen làm việc không chuyên nghiệp gì cả thoi gian giao hang rat nhanh dat trang thi gui den lam viec khong chuyen nghiep gi ca
train_014672,những lời thách đố và thái độ thật coi thường pháp luật,1,nhung loi thach do va thai do that coi thuong phap luat,những lời thách đố và thái độ thật coi thường pháp luật nhung loi thach do va thai do that coi thuong phap luat
train_010263,chào tiki mình có đặt mua trọn bộ 3 tập bìa cứng và được giao vào thứ hai ngày 16 7 nhưng cuốn 1 mình bóc vỏ thì thấy ố màu vàng rất nhiều giấy ở trong cũng bị như vậy không biết tiki có chính sách đổi trả hàng lỗi như thế này không ạ,1,chao tiki minh co dat mua tron bo 3 tap bia cung va duoc giao vao thu hai ngay 16 7 nhung cuon 1 minh boc vo thi thay o mau vang rat nhieu giay o trong cung bi nhu vay khong biet tiki co chinh sach doi tra hang loi nhu the nay khong a,chào tiki mình có đặt mua trọn bộ 3 tập bìa cứng và được giao vào thứ hai ngày 16 7 nhưng cuốn 1 mình bóc vỏ thì thấy ố màu vàng rất nhiều giấy ở trong cũng bị như vậy không biết tiki có chính sách đổi trả hàng lỗi như thế này không ạ chao tiki minh co dat mua tron bo 3 tap bia cung va duoc giao vao thu hai ngay 16 7 nhung cuon 1 minh boc vo thi thay o mau vang rat nhieu giay o trong cung bi nhu vay khong biet tiki co chinh sach doi tra hang loi nhu the nay khong a
train_011497,nồi giao bị hở mối nối phải không hình ảnh bên cạnh thứ 3 là hình các shop khác bán không có bị lỗi như hình nồi tôi đã nhận 2 hình đầu,1,noi giao bi ho moi noi phai khong hinh anh ben canh thu 3 la hinh cac shop khac ban khong co bi loi nhu hinh noi toi da nhan 2 hinh dau,nồi giao bị hở mối nối phải không hình ảnh bên cạnh thứ 3 là hình các shop khác bán không có bị lỗi như hình nồi tôi đã nhận 2 hình đầu noi giao bi ho moi noi phai khong hinh anh ben canh thu 3 la hinh cac shop khac ban khong co bi loi nhu hinh noi toi da nhan 2 hinh dau
